dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md,5,2025-02-04,Council,Ordinance,Land-Use,Rezone,final-action,pass,7,0,,roll-call,7-0 Pass,rule:lu-rezone,high,1284
meeting_minutes,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md,6,2025-02-04,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,medium,1285
meeting_minutes,meeting_minutes/minutes/2025/2025-02-03/2025-02-04_city-council-meeting.md,7,2025-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1286
meeting_minutes,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_city-council-meeting.md,1,2025-02-11,Council,Ordinance,Land-Use,Rezone,final-action,pass,5,1,,roll-call,5-1 Pass,rule:lu-rezone,high,1287
meeting_minutes,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_city-council-meeting.md,2,2025-02-11,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1288
meeting_minutes,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_redevelopment-agency.md,1,2025-02-11,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1289
meeting_minutes,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_redevelopment-agency.md,2,2025-02-11,RDA,Other,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,rule:proc-report,medium,1290
meeting_minutes,meeting_minutes/minutes/2025/2025-02-10/2025-02-11_redevelopment-agency.md,3,2025-02-11,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1291
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_city-council-meeting.md,1,2025-02-18,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1292
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_city-council-meeting.md,2,2025-02-18,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1293
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_city-council-meeting.md,3,2025-02-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1294
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_redevelopment-agency.md,1,2025-02-18,RDA,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1295
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_redevelopment-agency.md,2,2025-02-18,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1296
meeting_minutes,meeting_minutes/minutes/2025/2025-02-17/2025-02-18_redevelopment-agency.md,3,2025-02-18,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1297
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md,1,2025-03-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1298
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md,2,2025-03-04,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1299
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md,3,2025-03-04,Council,Ordinance,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1300
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_city-council-meeting.md,4,2025-03-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1301
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_redevelopment-agency.md,1,2025-03-04,RDA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1302
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_redevelopment-agency.md,2,2025-03-04,RDA,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1303
meeting_minutes,meeting_minutes/minutes/2025/2025-03-03/2025-03-04_redevelopment-agency.md,3,2025-03-04,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1304
meeting_minutes,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_redevelopment-agency.md,1,2025-03-11,RDA,Resolution,Interlocal,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:interlocal,high,1305
meeting_minutes,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_redevelopment-agency.md,2,2025-03-11,RDA,Resolution,Resolution,,final-action,pass,6,0,,roll-call,6-0 Pass,crosswalk,medium,1306
meeting_minutes,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_redevelopment-agency.md,3,2025-03-11,RDA,Resolution,Resolution,,final-action,unknown,,,,unknown,Recorded,crosswalk,high,1307
meeting_minutes,meeting_minutes/minutes/2025/2025-03-10/2025-03-11_redevelopment-agency.md,4,2025-03-11,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1308
meeting_minutes,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md,1,2025-03-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1309
meeting_minutes,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md,2,2025-03-18,Council,Resolution,Appointment,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:appoint,high,1310
meeting_minutes,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md,3,2025-03-18,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1311
meeting_minutes,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md,4,2025-03-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1312
meeting_minutes,meeting_minutes/minutes/2025/2025-03-17/2025-03-18_city-council-meeting.md,5,2025-03-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1313
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md,1,2025-04-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1314
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md,2,2025-04-01,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,medium,1315
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md,3,2025-04-01,Council,Resolution,Resolution,,final-action,unknown,,,,unknown,Recorded,crosswalk,high,1316
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md,4,2025-04-01,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1317
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_city-council-meeting.md,5,2025-04-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1318
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_municipal-building-authority.md,1,2025-04-01,MBA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1319
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_municipal-building-authority.md,2,2025-04-01,MBA,Resolution,Resolution,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high,1320
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_municipal-building-authority.md,3,2025-04-01,MBA,Resolution,Budget,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:budget,high,1321
meeting_minutes,meeting_minutes/minutes/2025/2025-03-31/2025-04-01_municipal-building-authority.md,4,2025-04-01,MBA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1322
meeting_minutes,meeting_minutes/minutes/2025/2025-04-14/2025-04-15_city-council-meeting.md,1,2025-04-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1323
meeting_minutes,meeting_minutes/minutes/2025/2025-04-14/2025-04-15_city-council-meeting.md,2,2025-04-15,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,medium,1324
meeting_minutes,meeting_minutes/minutes/2025/2025-04-14/2025-04-15_city-council-meeting.md,3,2025-04-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1325
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,1,2025-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high,1326
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,2,2025-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1327
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,3,2025-05-06,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1328
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,4,2025-05-06,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1329
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,5,2025-05-06,Council,Ordinance,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1330
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,6,2025-05-06,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1331
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,7,2025-05-06,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1332
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,8,2025-05-06,Council,Other,Budget,,final-action,pass,,,,voice,Voice Pass,rule:budget,high,1333
meeting_minutes,meeting_minutes/minutes/2025/2025-05-05/2025-05-06_city-council-meeting.md,9,2025-05-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1334
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,1,2025-05-13,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1335
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,2,2025-05-13,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1336
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,3,2025-05-13,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1337
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,4,2025-05-13,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1338
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,5,2025-05-13,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1339
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,6,2025-05-13,Council,Resolution,Interlocal,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:interlocal,high,1340
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_city-council-meeting.md,7,2025-05-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1341
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_municipal-building-authority.md,1,2025-05-13,MBA,Resolution,Public-Hearing,,procedural,unknown,,,,unknown,Recorded,rule:ph-openclose,high,1342
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_municipal-building-authority.md,2,2025-05-13,MBA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1343
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,1,2025-05-13,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1344
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,2,2025-05-13,RDA,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1345
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,3,2025-05-13,RDA,Resolution,Interlocal,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:interlocal,high,1346
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,4,2025-05-13,RDA,Resolution,Interlocal,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:interlocal,high,1347
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,5,2025-05-13,RDA,Resolution,Interlocal,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:interlocal,high,1348
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,6,2025-05-13,RDA,Resolution,Resolution,,final-action,pass,6,1,,roll-call,6-1 Pass,crosswalk,medium,1349
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,7,2025-05-13,RDA,Resolution,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1350
meeting_minutes,meeting_minutes/minutes/2025/2025-05-12/2025-05-13_redevelopment-agency.md,8,2025-05-13,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1351
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,1,2025-05-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1352
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,2,2025-05-20,Council,Appointment,Appointment,,final-action,unknown,,,,unknown,Recorded,crosswalk,high,1353
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,3,2025-05-20,Council,Appointment,Appointment,,final-action,pass,,,,voice,Voice Pass,crosswalk,high,1354
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,4,2025-05-20,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1355
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,5,2025-05-20,Council,Ordinance,Budget,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:budget,high,1356
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,6,2025-05-20,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,died,,,,unknown,Recorded,rule:lu-rezone,high,1357
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,7,2025-05-20,Council,Ordinance,Ordinance,,final-action,pass,5,1,,roll-call,5-1 Pass,crosswalk,high,1358
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,8,2025-05-20,Council,Contract/Purchase,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1359
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,9,2025-05-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high,1360
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_city-council-meeting.md,10,2025-05-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,unknown,Recorded,crosswalk,high,1361
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_redevelopment-agency.md,1,2025-05-20,RDA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1362
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_redevelopment-agency.md,2,2025-05-20,RDA,Resolution,Budget,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:budget,high,1363
meeting_minutes,meeting_minutes/minutes/2025/2025-05-19/2025-05-20_redevelopment-agency.md,3,2025-05-20,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1364
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,1,2025-06-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1365
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,2,2025-06-03,Council,Contract/Purchase,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1366
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,3,2025-06-03,Council,Contract/Purchase,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1367
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,4,2025-06-03,Council,Contract/Purchase,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1368
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,5,2025-06-03,Council,Contract/Purchase,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,rule:ph-openclose,high,1369
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,6,2025-06-03,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1370
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,7,2025-06-03,Council,Ordinance,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1371
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,8,2025-06-03,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1372
meeting_minutes,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md,9,2025-06-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1373
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md,1,2025-06-10,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1374
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md,2,2025-06-10,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1375
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_city-council-meeting.md,3,2025-06-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1376
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_municipal-building-authority.md,1,2025-06-10,MBA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1377
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_municipal-building-authority.md,2,2025-06-10,MBA,Resolution,Budget,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:budget,high,1378
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_municipal-building-authority.md,3,2025-06-10,MBA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1379
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_redevelopment-agency.md,1,2025-06-10,RDA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1380
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_redevelopment-agency.md,2,2025-06-10,RDA,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1381
meeting_minutes,meeting_minutes/minutes/2025/2025-06-09/2025-06-10_redevelopment-agency.md,3,2025-06-10,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1382
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,1,2025-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1383
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,2,2025-06-17,Council,Ordinance,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1384
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,3,2025-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1385
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,4,2025-06-17,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1386
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,5,2025-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1387
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,6,2025-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1388
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,7,2025-06-17,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1389
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,8,2025-06-17,Council,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1390
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,9,2025-06-17,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1391
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,10,2025-06-17,Council,Ordinance,Grant-Funding,,final-action,pass,5,2,,roll-call,5-2 Pass,rule:grant,high,1392
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_city-council-meeting.md,11,2025-06-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1393
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_redevelopment-agency.md,1,2025-06-17,RDA,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1394
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_redevelopment-agency.md,2,2025-06-17,RDA,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1395
meeting_minutes,meeting_minutes/minutes/2025/2025-06-16/2025-06-17_redevelopment-agency.md,3,2025-06-17,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1396
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,1,2025-07-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1397
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,2,2025-07-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1398
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,3,2025-07-01,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1399
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,4,2025-07-01,Council,Ordinance,Land-Use,Vacation,final-action,pass,7,0,,roll-call,7-0 Pass,rule:lu-vacate,high,1400
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,5,2025-07-01,Council,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high,1401
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,6,2025-07-01,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high,1402
meeting_minutes,meeting_minutes/minutes/2025/2025-06-30/2025-07-01_city-council-meeting.md,7,2025-07-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1403
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,1,2025-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1404
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,2,2025-07-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1405
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,3,2025-07-08,Council,Ordinance,Ordinance,,final-action,pass,6,0,,roll-call,6-0 Pass,crosswalk,high,1406
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,4,2025-07-08,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1407
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,5,2025-07-08,Council,Ordinance,Budget,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:budget,high,1408
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,6,2025-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high,1409
meeting_minutes,meeting_minutes/minutes/2025/2025-07-07/2025-07-08_city-council-meeting.md,7,2025-07-08,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Voice Pass,crosswalk,high,1410
